"lm.model","lm.AIC","lm.p_value","lm.std_err","lm.t_value","lm.estimate","anova.model","anova.p_value","anova.estimate","anova.std_err","tweedie.model","tweedie.AIC","tweedie.p_value","tweedie.std_err","tweedie.t_value","tweedie.estimate","tweedie.link.power","tweedie.var.power","quantile_regression.model","quantile_regression.AIC","quantile_regression.p_value","quantile_regression.estimate","quantile_regression.lower_bound","quantile_regression.upper_bound","quantile_regression.std_err","wilcoxon.model","wilcoxon.p_value"
"lm",2695.34698013265,0.717391683743893,28.6010257434892,-0.362464307681581,-10.3668509950969,"anova",0.429188097264726,-0.0706768761132826,0.0892151616190015,"tweedie",3340.51705348118,0.717524517595278,0.0834191087996286,-0.362286247652045,-0.0302215959094951,0,1.5,"quantile_regression",2710.17182750814,0.997531597343627,0.116228550100004,-43.5942093911123,61.6135215529812,37.5221598491579,"wilcoxon",0.675186026619866
"lm",2664.69913863569,0.679110077461061,26.4914748801048,-0.414290163702206,-10.9751574647915,"anova",0.75976609050658,-0.029039007324104,0.0948334696868411,"tweedie",3350.14001333874,0.679616109613817,0.090383010934017,-0.413598067802222,-0.0373822386844565,0,1.5,"quantile_regression",2667.83192222217,0.159507174399503,-49.764438880383,-98.7255543928424,-4.98574462137851,35.2428798808229,"wilcoxon",0.373135615429005
"lm",2666.8817932723,0.84260884928082,26.6364243399082,0.198818345987247,5.29580983027499,"anova",0.417296973544998,0.0708769654149332,0.0871987430984364,"tweedie",3237.79679748655,0.842746555556403,0.0806835711995664,0.198642075168619,0.0160271520150969,0,1.5,"quantile_regression",2675.9963563692,0.629906577219026,14.974623828219,-24.5418111496832,70.506450136281,31.028485959589,"wilcoxon",0.467282197308806
"lm",2612.63124673346,0.928474579279219,23.2580951247354,-0.0898785491015882,-2.09040384467794,"anova",0.830158588075458,0.0189365409630669,0.0881664618936412,"tweedie",3114.47445736124,0.928465131753003,0.0781925944888546,-0.0898904530106141,-0.00702876774067839,0,1.5,"quantile_regression",2630.65870754854,0.633161945120599,15.167151670137,-36.8215644973685,47.8522815977608,31.7289884643355,"wilcoxon",0.944482918355689
"lm",2684.06521254067,0.875098787588001,27.8056201340491,0.157388843528173,4.37629439648167,"anova",0.618834806980553,-0.0442615595883794,0.0888274421680481,"tweedie",3270.58074539488,0.875030485123616,0.078131573848041,0.157475630288985,0.0123038188371907,0,1.5,"quantile_regression",2695.4254582515,0.86827327829638,4.97277396647701,-42.557494130697,45.8802765428078,29.9442928229171,"wilcoxon",0.942538264653746
"lm",2646.38171300661,0.539853262631547,25.3056936159753,-0.614101408377967,-15.5402620895517,"anova",0.446576159878914,-0.0623632961082973,0.0817711926982427,"tweedie",3132.70486443069,0.539892653012809,0.0792182881320136,-0.614041675082542,-0.0486433303417531,0,1.5,"quantile_regression",2659.42648706322,0.941954442860399,-2.431614682587,-78.6042098440394,42.8157126943746,33.3526962928834,"wilcoxon",0.480861458205134
"lm",2676.3916386825,0.284272570718744,27.277282931078,-1.07368069549364,-29.2870921086167,"anova",0.39897488574312,-0.0798868589612771,0.0945093618294279,"tweedie",3351.11269333177,0.283910485571214,0.0866972071890591,-1.0744906630956,-0.0931553396411091,0,1.5,"quantile_regression",2681.56076707885,0.484572069213564,-24.570347312207,-89.7980741376118,8.57800123073368,35.0862676977268,"wilcoxon",0.325379111627523
"lm",2688.4730573287,0.0534022707962693,28.1137217408183,1.94326125209549,54.6323061111268,"anova",0.124433154878397,0.142648434268022,0.0924501567506111,"tweedie",3372.51275045644,0.0516019013113716,0.0857352977969863,1.95827905850421,0.16789363825046,0,1.5,"quantile_regression",2708.30327199681,0.21357377833072,51.486488992602,3.6205743065894,105.67890098832,41.2614308114121,"wilcoxon",0.128257432699782
"lm",2645.51395714763,0.398419014427632,25.250855210664,0.846278513812149,21.3692562201665,"anova",0.809032066369724,0.0211338547375238,0.0873306502485874,"tweedie",3167.09696828043,0.397539459710546,0.0778189740356995,0.847860431782317,0.0659796289267651,0,1.5,"quantile_regression",2656.9237503182,0.81011658851263,8.18407079087797,-20.1801095410674,78.7089633457781,34.0157134105311,"wilcoxon",0.500849552548
"lm",2706.21891069018,0.597848057259344,29.3890574279296,0.528350092113611,15.5277111991788,"anova",0.798688127655705,0.0243419560470029,0.0953134281621789,"tweedie",3441.07091825301,0.597589697192924,0.0845758836592226,0.528723133797769,0.0447172262520197,0,1.5,"quantile_regression",2734.25480141389,0.896886372394188,5.94881869871705,-57.1537911266761,67.775485152797,45.8440361735572,"wilcoxon",0.713074548288095
"lm",2649.55777612517,0.967606868051905,25.5074246446712,-0.0406613217263547,-1.03716559988772,"anova",0.678047286476122,-0.0380422832661872,0.0915040221394533,"tweedie",3228.70411357457,0.967609174024096,0.0797698671841363,-0.0406584255623052,-0.00324331720702118,0,1.5,"quantile_regression",2669.58934082814,0.872822480368102,5.63598716998496,-46.6430257149035,67.5292229777941,35.1629845191069,"wilcoxon",0.911478214672512
"lm",2691.41525009931,0.621495439115166,28.3212741010188,-0.494508341677627,-14.0051062898924,"anova",0.708826934759158,-0.0353746621255231,0.0945922962135021,"tweedie",3395.77859763341,0.621067379504825,0.0867192271341719,-0.495115796745745,-0.0429360592357108,0,1.5,"quantile_regression",2698.26989649425,0.828990813510354,7.02643518458297,-56.0010326742036,41.6029127451394,32.4874194056152,"wilcoxon",0.905668039847628
